Geo Point;Geo Shape;BikeRace;City;BikePos;NumUnits;CrashHour;Locality;BikeSex;DrvrVehTyp;NumBikesNo;BikeAlcDrg;NumBikesBI;RteInvdCd;DrvrRace;Workzone;NumBikesCi;BikeAgeGrp;CrashType;RdDefects;CrashAlcoh;BikeAlcoho;RdConditio;DstncMiFrm;RuralUrban;HitRun;CrashDate;NumBikesUI;CrashTime;DrvrSex;DrvrAlcoho;Developmen;CrashSevr;AmbulanceR;DrvrInjury;OBJECTID;CrashMonth;NumBikesKi;RdCharacte;Region;BikeDir;TraffCntrl;CrashDay;CrashLoc;BikeAge;NumBikesTo;RdConfig;NumLanes;NumBikesAI;DrvrAlcDrg;OnRoad;RdSurface;Towrd_Rd;RdFeature;CrashGrp;RdClass;BikeInjury;County;DrvrAge;Weather;FrmRd;DrvrEstSpd;SpeedLimit;CrashYear;LightCond;DrvrAgeGrp
35.179430872, -80.8370092369;"{""type"": ""Point"", ""coordinates"": [-80.83700923690604, 35.179430872019054]}";White;Charlotte;Travel Lane;2;14;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;60-69;Motorist Drive Out - Sign-Controlled Intersection;None;No;No;Dry;0;Urban;No;27SEP2009;0;14:25;Male;No;Residential;B: Evident Injury;No;O: No Injury;5422;September;0;Straight - Level;Piedmont;With Traffic;Stop Sign;Sunday;Intersection;69;0;Two-Way, Not Divided;4 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Four-Way Intersection;Motorist Failed to Yield - Sign-Controlled Intersection;Local Street;B: Evident Injury;Mecklenburg;57;Clear;#NULL!;11-15 mph;30 - 35  MPH;2009;Daylight;50-59
35.3198469792, -78.6770925959;"{""type"": ""Point"", ""coordinates"": [-78.67709259586769, 35.31984697915211]}";Unknown/Missing;Erwin;Travel Lane;2;18;Urban (>70% Developed);Unknown;Unknown;0;#NULL!;0;0;Unknown/Missing;No;0;30-39;Bicyclist Left Turn - Same Direction;None;No;No;Dry;0;Rural;Yes;17AUG2009;0;18:16;Unknown;Missing;Commercial;Unknown Injury;Yes;Unknown Injury;5427;August;0;Curve - Level;Coastal;With Traffic;No Control Present;Monday;Non-Intersection;34;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;No Special Feature;Bicyclist Left Turn / Merge;Local Street;Unknown Injury;Harnett;Unknown;Clear;#NULL!;31-35 mph;30 - 35  MPH;2009;Daylight;Unknown
35.2237238818, -80.8390932409;"{""type"": ""Point"", ""coordinates"": [-80.83909324094881, 35.223723881823936]}";White;Charlotte;Travel Lane;2;0;Urban (>70% Developed);Male;Sport Utility;0;#NULL!;0;0;White;No;0;25-29;Unknown Approach Paths;None;Yes;No;Dry;0;Urban;No;26MAY2009;0;0:44;Female;Yes;Commercial;A: Disabling Injury;No;O: No Injury;5437;May;0;Straight - Level;Piedmont;With Traffic;Stop And Go Signal;Tuesday;Intersection;26;0;Two-Way, Not Divided;4 lanes;0;#NULL!;#NULL!;Other;#NULL!;Four-Way Intersection;Other / Unknown - Insufficient Details;Local Street;A: Disabling Injury;Mecklenburg;22;Clear;#NULL!;26-30 mph;30 - 35  MPH;2009;Dark - Lighted Roadway;20-24
35.1350238589, -80.942923267;"{""type"": ""Point"", ""coordinates"": [-80.9429232670119, 35.13502385885546]}";Black;Charlotte;Unknown;2;19;Urban (>70% Developed);Male;Pickup;0;#NULL!;0;0;Black;No;0;6-10;Bicyclist Ride Out - Midblock - Unknown;None;No;No;Dry;0;Urban;No;03APR2009;0;19:33;Male;No;Residential;C: Possible Injury;Yes;O: No Injury;5442;April;0;Straight - Level;Piedmont;Unknown;No Control Present;Friday;Non-Intersection;8;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Driveway, Public;Bicyclist Failed to Yield - Midblock;Local Street;C: Possible Injury;Mecklenburg;68;Clear;#NULL!;11-15 mph;20 - 25  MPH;2009;Daylight;60-69
35.2127868798, -80.8256182362;"{""type"": ""Point"", ""coordinates"": [-80.82561823622711, 35.212786879798095]}";White;Charlotte;Sidewalk / Crosswalk / Driveway Crossing;2;9;Urban (>70% Developed);Male;Light Truck (Mini-Van, Panel);0;#NULL!;0;0;White;No;0;40-49;Bicyclist Failed to Clear - Trapped;None;No;No;Dry;0;Urban;No;25JAN2008;0;9:03;Female;No;Commercial;O: No Injury;No;O: No Injury;5449;January;0;Straight - Level;Piedmont;With Traffic;Stop And Go Signal;Friday;Intersection;43;0;Two-Way, Not Divided;3 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Four-Way Intersection;Bicyclist Failed to Yield - Signalized Intersection;Local Street;O: No Injury;Mecklenburg;54;Clear;#NULL!;0-5 mph;20 - 25  MPH;2008;Daylight;50-59
35.3819269979, -78.5343825565;"{""type"": ""Point"", ""coordinates"": [-78.53438255653215, 35.38192699787975]}";Hispanic;Benson;Bike Lane / Paved Shoulder;2;18;Rural (<30% Developed);Male;Light Truck (Mini-Van, Panel);0;#NULL!;0;0;White;No;0;40-49;Motorist Overtaking - Undetected Bicyclist;None;No;No;Dry;0;Rural;No;14FEB2008;0;18:59;Male;No;Residential;C: Possible Injury;Yes;O: No Injury;5457;February;0;Curve - Level;Coastal;With Traffic;Double Yellow Line, No Passing Zone;Thursday;Non-Intersection;41;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;No Special Feature;Motorist Overtaking Bicyclist;Local Street;C: Possible Injury;Johnston;70+;Clear;#NULL!;26-30 mph;40 - 45  MPH;2008;Dark - Lighted Roadway;70+
35.3112208961, -80.9426992757;"{""type"": ""Point"", ""coordinates"": [-80.94269927565854, 35.311220896075774]}";Black;Charlotte;Sidewalk / Crosswalk / Driveway Crossing;2;18;Mixed (30% To 70% Developed);Female;Passenger Car;0;#NULL!;0;0;White;No;0;6-10;Motorist Drive Out - Sign-Controlled Intersection;None;No;No;Dry;0;Urban;No;16FEB2008;0;18:24;Male;No;Residential;B: Evident Injury;No;O: No Injury;5458;February;0;Straight - Level;Piedmont;Facing Traffic;Stop Sign;Saturday;Intersection;8;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Four-Way Intersection;Motorist Failed to Yield - Sign-Controlled Intersection;Local Street;B: Evident Injury;Mecklenburg;18;Clear;#NULL!;0-5 mph;30 - 35  MPH;2008;Dusk;0-19
35.1835088761, -80.7563532133;"{""type"": ""Point"", ""coordinates"": [-80.75635321329804, 35.18350887612823]}";Black;Charlotte;Travel Lane;2;16;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;Asian;No;0;40-49;Crossing Paths - Intersection - Other / Unknown;None;No;No;Wet;0;Urban;No;22JAN2008;0;16:21;Female;No;Commercial;O: No Injury;No;O: No Injury;5462;January;0;Straight - Level;Piedmont;Facing Traffic;No Control Present;Tuesday;Intersection-Related;40;0;Two-Way, Divided, Positive Median Barrier;8 lanes;0;#NULL!;#NULL!;Coarse Asphalt;#NULL!;No Special Feature;Crossing Paths - Other Circumstances;Local Street;O: No Injury;Mecklenburg;29;Rain;#NULL!;11-15 mph;40 - 45  MPH;2008;Daylight;25-29
36.1114041139, -79.6393929294;"{""type"": ""Point"", ""coordinates"": [-79.63939292941599, 36.1114041139411]}";White;None - Rural Crash;Travel Lane;2;15;Rural (<30% Developed);Male;Pickup;0;#NULL!;0;0;White;No;0;60-69;Motorist Turning Error - Left Turn;None;No;No;Dry;0;Rural;No;01JAN2008;0;15:41;Male;No;Farms, Woods, Pastures;C: Possible Injury;Yes;O: No Injury;5474;January;0;Straight - Level;Piedmont;With Traffic;Stop Sign;Tuesday;Intersection;68;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Coarse Asphalt;#NULL!;T-Intersection;Loss of Control / Turning Error;State Secondary Route;C: Possible Injury;Guilford;70+;Clear;#NULL!;11-15 mph;40 - 45  MPH;2008;Daylight;70+
35.1988748767, -80.84034324;"{""type"": ""Point"", ""coordinates"": [-80.8403432399652, 35.19887487666235]}";White;Charlotte;Bike Lane / Paved Shoulder;2;19;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;40-49;Motorist Left Turn - Opposite Direction;None;No;No;Unknown;0;Urban;No;02APR2008;0;19:41;Male;No;Commercial;B: Evident Injury;Yes;O: No Injury;5479;April;0;Straight - Grade;Piedmont;With Traffic;Stop Sign;Wednesday;Intersection;48;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Coarse Asphalt;#NULL!;T-Intersection;Motorist Left Turn / Merge;Local Street;B: Evident Injury;Mecklenburg;34;Clear;#NULL!;6-10 mph;30 - 35  MPH;2008;Daylight;30-39
35.2564198751, -81.211978353;"{""type"": ""Point"", ""coordinates"": [-81.21197835301756, 35.256419875138334]}";Black;Gastonia;Travel Lane;2;16;Urban (>70% Developed);Male;Pickup;0;#NULL!;0;0;White;No;0;6-10;Bicyclist Ride Through - Sign-Controlled Intersection;None;No;No;Dry;0;Urban;No;09JAN2008;0;16:06;Male;No;Residential;C: Possible Injury;No;O: No Injury;5486;January;0;Straight - Level;Piedmont;With Traffic;Stop Sign;Wednesday;Intersection;10;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Coarse Asphalt;#NULL!;Four-Way Intersection;Bicyclist Failed to Yield - Sign-Controlled Intersection;Local Street;C: Possible Injury;Gaston;33;Clear;#NULL!;16-20 mph;20 - 25  MPH;2008;Daylight;30-39
36.3625142057, -78.5909426255;"{""type"": ""Point"", ""coordinates"": [-78.59094262554224, 36.36251420571837]}";Black;None - Rural Crash;Travel Lane;2;22;Rural (<30% Developed);Male;Pickup;0;#NULL!;0;0;White;No;0;40-49;Motorist Overtaking - Undetected Bicyclist;None;No;No;Dry;0;Rural;No;10JAN2008;0;22:00;Male;No;Farms, Woods, Pastures;C: Possible Injury;Yes;O: No Injury;5488;January;0;Straight - Level;Piedmont;With Traffic;Double Yellow Line, No Passing Zone;Thursday;Non-Intersection;42;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;No Special Feature;Motorist Overtaking Bicyclist;US Route;C: Possible Injury;Granville;43;Cloudy;#NULL!;51-55 mph;50 - 55  MPH;2008;Dark - Roadway Not Lighted;40-49
36.0420371267, -78.8899866993;"{""type"": ""Point"", ""coordinates"": [-78.88998669926991, 36.042037126708294]}";Black;Durham;Travel Lane;2;17;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;Black;No;0;6-10;Bicyclist Ride Out - Sign-Controlled Intersection;None;No;No;Wet;0;Urban;No;03APR2008;0;17:29;Female;No;Residential;O: No Injury;No;O: No Injury;5491;April;0;Straight - Level;Piedmont;With Traffic;Stop Sign;Thursday;Intersection;8;0;Two-Way, Divided, Unprotected Median;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Four-Way Intersection;Bicyclist Failed to Yield - Sign-Controlled Intersection;Local Street;O: No Injury;Durham;70+;Rain;#NULL!;31-35 mph;30 - 35  MPH;2008;Daylight;70+
35.7768210801, -78.6114926004;"{""type"": ""Point"", ""coordinates"": [-78.61149260039275, 35.77682108014365]}";Black;Raleigh;Driveway / Alley;2;20;Urban (>70% Developed);Female;Passenger Car;0;#NULL!;0;0;Black;No;0;40-49;Parallel Paths - Other / Unknown;None;Yes;Yes;Dry;0;Urban;No;11JAN2008;0;20:15;Male;No;Residential;O: No Injury;Yes;O: No Injury;5493;January;0;Straight - Level;Piedmont;With Traffic;No Control Present;Friday;Intersection;44;0;Two-Way, Not Divided;4 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Driveway, Public;Parallel Paths - Other Circumstances;Local Street;Unknown Injury;Wake;38;Clear;#NULL!;0-5 mph;30 - 35  MPH;2008;Dark - Lighted Roadway;30-39
35.2303348755, -81.0391833004;"{""type"": ""Point"", ""coordinates"": [-81.03918330038061, 35.23033487549224]}";White;Belmont;Sidewalk / Crosswalk / Driveway Crossing;2;7;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;11-15;Motorist Drive Out - Sign-Controlled Intersection;None;No;No;Dry;0;Urban;No;15JAN2008;0;7:50;Male;No;Residential;C: Possible Injury;No;O: No Injury;5498;January;0;Straight - Level;Piedmont;Facing Traffic;Stop Sign;Tuesday;Intersection;15;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Related To Intersection;Motorist Failed to Yield - Sign-Controlled Intersection;Local Street;C: Possible Injury;Gaston;70+;Clear;#NULL!;0-5 mph;30 - 35  MPH;2008;Daylight;70+
34.2349807657, -77.9487123228;"{""type"": ""Point"", ""coordinates"": [-77.9487123228254, 34.23498076572861]}";White;Wilmington;Travel Lane;2;23;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;Unknown/Missing;No;0;40-49;Bicyclist Overtaking - Parked Vehicle;None;No;No;Dry;0;Urban;No;15JAN2008;0;23:22;Unknown;Missing;Commercial;C: Possible Injury;Yes;Unknown Injury;5499;January;0;Straight - Hillcrest;Coastal;With Traffic;Missing;Tuesday;Intersection-Related;44;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Coarse Asphalt;#NULL!;No Special Feature;Bicyclist Overtaking Motorist;Local Street;C: Possible Injury;New Hanover;Unknown;Clear;#NULL!;0-5 mph;20 - 25  MPH;2008;Dark - Lighted Roadway;Unknown
34.6782598217, -79.1915027188;"{""type"": ""Point"", ""coordinates"": [-79.19150271883396, 34.678259821687625]}";Black;Pembroke;Sidewalk / Crosswalk / Driveway Crossing;2;16;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;Native American;No;0;16-19;Crossing Paths - Uncontrolled Intersection;None;No;No;Wet;0;Rural;No;03APR2008;0;16:39;Female;No;Residential;O: No Injury;Yes;O: No Injury;5500;April;0;Straight - Level;Coastal;With Traffic;No Control Present;Thursday;Intersection;18;0;Two-Way, Not Divided;4 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;No Special Feature;Crossing Paths - Other Circumstances;Local Street;O: No Injury;Robeson;43;Clear;#NULL!;26-30 mph;30 - 35  MPH;2008;Daylight;40-49
34.9778018328, -80.7288931945;"{""type"": ""Point"", ""coordinates"": [-80.72889319446998, 34.97780183278563]}";White;Wesley Chapel;Travel Lane;2;15;Rural (<30% Developed);Male;Van;0;#NULL!;0;0;White;No;0;40-49;Head-On - Motorist;None;No;No;Dry;0;Rural;No;27JAN2008;0;15:30;Female;No;Residential;K: Killed;Yes;B: Evident Injury;5516;January;0;Straight - Level;Piedmont;With Traffic;Double Yellow Line, No Passing Zone;Sunday;Non-Intersection;46;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;No Special Feature;Head-On;State Secondary Route;K: Killed;Union;46;Clear;#NULL!;36-40 mph;30 - 35  MPH;2008;Daylight;40-49
36.0910451035, -79.8121829805;"{""type"": ""Point"", ""coordinates"": [-79.81218298052299, 36.09104510351911]}";White;Greensboro;Travel Lane;2;12;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;30-39;Motorist Drive Out - Right Turn on Red;None;No;No;Dry;0;Urban;No;28JAN2008;0;12:42;Female;No;Commercial;C: Possible Injury;Yes;O: No Injury;5517;January;0;Straight - Level;Piedmont;Facing Traffic;Stop And Go Signal;Monday;Intersection;35;0;Two-Way, Not Divided;4 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;T-Intersection;Motorist Failed to Yield - Signalized Intersection;Local Street;C: Possible Injury;Guilford;32;Clear;#NULL!;0-5 mph;30 - 35  MPH;2008;Daylight;30-39
34.0642237295, -77.8982222992;"{""type"": ""Point"", ""coordinates"": [-77.89822229922447, 34.064223729504775]}";White;None - Rural Crash;Travel Lane;2;0;Mixed (30% To 70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;16-19;Motorist Overtaking - Undetected Bicyclist;None;No;No;Dry;0;Rural;No;28JAN2008;0;0:15;Male;No;Residential;B: Evident Injury;Yes;O: No Injury;5518;January;0;Straight - Level;Coastal;With Traffic;Missing;Monday;Non-Intersection;18;0;Two-Way, Divided, Unprotected Median;4 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;No Special Feature;Motorist Overtaking Bicyclist;US Route;B: Evident Injury;New Hanover;21;Clear;#NULL!;41-45 mph;40 - 45  MPH;2008;Dark - Roadway Not Lighted;20-24
35.7364369718, -81.3443334196;"{""type"": ""Point"", ""coordinates"": [-81.34433341957062, 35.73643697184825]}";White;Hickory;Sidewalk / Crosswalk / Driveway Crossing;2;11;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;30-39;Motorist Right Turn - Same Direction;None;No;No;Dry;0;Urban;No;29JAN2008;0;11:41;Female;No;Commercial;B: Evident Injury;Yes;O: No Injury;5521;January;0;Straight - Grade;Piedmont;With Traffic;No Control Present;Tuesday;Intersection;35;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Coarse Asphalt;#NULL!;No Special Feature;Motorist Right Turn / Merge;Public Vehicular Area;B: Evident Injury;Catawba;27;Cloudy;#NULL!;0-5 mph;5 - 15 MPH;2008;Daylight;25-29
35.917644093, -79.0942627539;"{""type"": ""Point"", ""coordinates"": [-79.09426275387789, 35.91764409304695]}";White;Carrboro;Travel Lane;2;11;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;Black;No;0;25-29;Bicyclist Failed to Clear - Multiple Threat;None;No;No;Dry;0;Urban;No;30JAN2008;0;11:26;Female;No;Commercial;B: Evident Injury;Yes;O: No Injury;5523;January;0;Curve - Hillcrest;Piedmont;With Traffic;Stop And Go Signal;Wednesday;Intersection;29;0;Two-Way, Divided, Unprotected Median;4 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Four-Way Intersection;Bicyclist Failed to Yield - Signalized Intersection;NC Route;B: Evident Injury;Orange;52;Clear;#NULL!;26-30 mph;40 - 45  MPH;2008;Daylight;50-59
34.7369719144, -76.8018419979;"{""type"": ""Point"", ""coordinates"": [-76.80184199788835, 34.73697191444729]}";Black;Morehead City;Bike Lane / Paved Shoulder;2;18;Urban (>70% Developed);Male;Pickup;0;#NULL!;0;0;White;No;0;50-59;Bicyclist Left Turn - Same Direction;None;Yes;Yes;Dry;0;Urban;No;03FEB2008;0;18:46;Male;No;Commercial;C: Possible Injury;Yes;O: No Injury;5534;February;0;Straight - Level;Coastal;With Traffic;No Control Present;Sunday;Non-Intersection;56;0;Two-Way, Divided, Unprotected Median;4 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;No Special Feature;Bicyclist Left Turn / Merge;US Route;C: Possible Injury;Carteret;67;Clear;#NULL!;36-40 mph;40 - 45  MPH;2008;Dark - Lighted Roadway;60-69
35.5944400581, -78.1223324425;"{""type"": ""Point"", ""coordinates"": [-78.12233244246926, 35.594440058147704]}";Black;Kenly;Bike Lane / Paved Shoulder;2;16;Mixed (30% To 70% Developed);Female;Passenger Car;0;#NULL!;0;0;White;No;0;40-49;Bicyclist Left Turn - Same Direction;None;No;No;Dry;0;Rural;No;15APR2008;0;16:30;Female;No;Commercial;O: No Injury;Yes;O: No Injury;5539;April;0;Straight - Level;Coastal;With Traffic;No Control Present;Tuesday;Non-Intersection;46;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Concrete;#NULL!;No Special Feature;Bicyclist Left Turn / Merge;Local Street;Unknown Injury;Johnston;31;Clear;#NULL!;31-35 mph;30 - 35  MPH;2008;Daylight;30-39
35.0932869204, -78.9552226683;"{""type"": ""Point"", ""coordinates"": [-78.95522266830201, 35.09328692041858]}";Black;Fayetteville;Travel Lane;2;21;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;16-19;Bicyclist Failed to Clear - Trapped;None;No;No;Dry;0;Urban;No;07FEB2008;0;21:09;Female;No;Commercial;C: Possible Injury;No;Unknown Injury;5545;February;0;Straight - Level;Coastal;Facing Traffic;Stop And Go Signal;Thursday;Intersection;18;0;Two-Way, Divided, Positive Median Barrier;6 lanes;0;#NULL!;#NULL!;Coarse Asphalt;#NULL!;Four-Way Intersection;Bicyclist Failed to Yield - Signalized Intersection;Local Street;C: Possible Injury;Cumberland;57;Clear;#NULL!;0-5 mph;40 - 45  MPH;2008;Dark - Lighted Roadway;50-59
36.2038150567, -81.6669035424;"{""type"": ""Point"", ""coordinates"": [-81.6669035424309, 36.203815056699646]}";White;Boone;Travel Lane;2;16;Urban (>70% Developed);Male;Sport Utility;0;#NULL!;0;0;White;No;0;25-29;Bicyclist Ride Through - Signalized Intersection;None;No;No;Dry;0;Urban;No;05FEB2008;0;16:43;Female;No;Commercial;C: Possible Injury;No;O: No Injury;5546;February;0;Straight - Level;Mountains;With Traffic;Stop And Go Signal;Tuesday;Intersection;26;0;Two-Way, Not Divided;5 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;T-Intersection;Bicyclist Failed to Yield - Signalized Intersection;Local Street;C: Possible Injury;Watauga;43;Clear;#NULL!;0-5 mph;30 - 35  MPH;2008;Daylight;40-49
35.8529069916, -81.4699534639;"{""type"": ""Point"", ""coordinates"": [-81.46995346387422, 35.85290699155677]}";White;None - Rural Crash;Travel Lane;2;15;Rural (<30% Developed);Male;Unknown;0;#NULL!;0;0;Unknown/Missing;No;0;20-24;Motorist Overtaking - Other / Unknown;None;No;No;Dry;0;Rural;Yes;07FEB2008;0;15:15;Unknown;Missing;Farms, Woods, Pastures;B: Evident Injury;Yes;Unknown Injury;5547;February;0;Curve - Grade;Mountains;With Traffic;Double Yellow Line, No Passing Zone;Thursday;Non-Intersection;24;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;No Special Feature;Motorist Overtaking Bicyclist;State Secondary Route;B: Evident Injury;Caldwell;Unknown;Clear;#NULL!;31-35 mph;30 - 35  MPH;2008;Daylight;Unknown
35.7594099765, -81.3348194182;"{""type"": ""Point"", ""coordinates"": [-81.33481941821827, 35.75940997645462]}";White;Hickory;Sidewalk / Crosswalk / Driveway Crossing;2;7;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;60-69;Motorist Drive Out - Sign-Controlled Intersection;None;No;No;Dry;0;Urban;No;07FEB2008;0;7:30;Male;No;Commercial;B: Evident Injury;Yes;O: No Injury;5548;February;0;Straight - Level;Piedmont;Facing Traffic;Stop Sign;Thursday;Intersection;67;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Coarse Asphalt;#NULL!;No Special Feature;Motorist Failed to Yield - Sign-Controlled Intersection;Local Street;B: Evident Injury;Catawba;64;Clear;#NULL!;0-5 mph;30 - 35  MPH;2008;Daylight;60-69
35.2339168706, -81.1940033469;"{""type"": ""Point"", ""coordinates"": [-81.19400334687361, 35.23391687062139]}";Black;Gastonia;Sidewalk / Crosswalk / Driveway Crossing;2;16;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;Unknown/Missing;No;0;50-59;Motorist Right Turn - Opposite Direction;None;Yes;Yes;Dry;0;Urban;Yes;08FEB2008;0;16:48;Unknown;Missing;Commercial;C: Possible Injury;Yes;Unknown Injury;5549;February;0;Straight - Grade;Piedmont;Facing Traffic;Stop And Go Signal;Friday;Intersection;51;0;Two-Way, Not Divided;6 lanes;0;#NULL!;#NULL!;Smooth Asphalt;#NULL!;Four-Way Intersection;Motorist Right Turn / Merge;Local Street;C: Possible Injury;Gaston;Unknown;Clear;#NULL!;0-5 mph;30 - 35  MPH;2008;Daylight;Unknown
35.9799040726, -80.0214870374;"{""type"": ""Point"", ""coordinates"": [-80.02148703740703, 35.97990407263785]}";White;High Point;Sidewalk / Crosswalk / Driveway Crossing;2;13;Urban (>70% Developed);Male;Passenger Car;0;#NULL!;0;0;White;No;0;50-59;Motorist Drive Out - Commercial Driveway / Alley;None;No;No;Dry;0;Urban;No;09FEB2008;0;13:44;Male;No;Commercial;B: Evident Injury;No;O: No Injury;5550;February;0;Straight - Level;Piedmont;Facing Traffic;No Control Present;Saturday;Non-Intersection;52;0;Two-Way, Not Divided;2 lanes;0;#NULL!;#NULL!;Concrete;#NULL!;Driveway, Public;Motorist Failed to Yield - Midblock;Private Road, Driveway;B: Evident Injury;Guilford;38;Clear;#NULL!;0-5 mph;5 - 15 MPH;2008;Daylight;30-39
